node,trees
61518613,19
61363990,14
6538746938,10
6538740168,44
61562199,10
61348924,10
6538740162,2
2378746940,6
1038011803,9
5456471670,5
61508501,22
6538746987,12
1325488988,3
61518268,6
5355840175,20
5355840172,22
61348926,45
61366425,6
5624723104,2
61521811,1
61399904,24
6538740163,5
6538746932,11
61353385,3
6538746934,4
61348928,7
5355840171,6
5624681951,8
5355840167,22
5355840170,9
5355840174,9
61518259,6
61364953,2
5624723105,1
61350769,21
61455791,9
2290590828,4
7087672811,8
61545200,65
6258207656,18
61344272,3
3097496493,5
3058394492,28
7087672810,17
7087672812,2
1037989334,23
6258207659,6
61412590,99
2296421805,8
6757121951,5
61344932,10
61376128,36
61371405,12
3986524219,4
61344632,55
61434277,25
61497649,18
61365827,24
61365864,14
61371418,32
5835893947,24
61344604,19
61433610,13
620848340,54
61355080,49
6755921333,2
61355089,30
63553459,13
6864029570,1
1788567151,10
1788567153,7
1788567149,11
61456381,27
61344418,15
61355101,40
61355099,32
3124231472,4
3124231454,5
1421002042,6
3124387664,8
61518352,3
61353032,13
61344416,31
5458247550,3
61493457,5
1788567146,8
61363893,12
61493539,5
61343483,4
61343031,4
61562149,3
61458941,3
2378759659,1
61344593,3
61343572,8
61343043,19
61343030,15
61365052,16
61344787,6
61365054,4
61344781,4
2377239640,3
7054102135,4
61344921,1
61399835,4
61355373,15
61355345,30
61344594,5
6040120557,1
61389686,5
7054102136,27
6040079979,12
61539156,28
6032975586,31
61562101,31
6032975608,8
61519366,23
63577244,5
3124387494,25
3124387459,20
61483240,3
3124188533,27
6032952069,18
6032975588,5
61347502,20
61579269,3
6031007882,5
573061348,3
61389213,6
61344585,7
5158378261,3
61366689,5
61344816,4
5492878694,2
61578688,31
6538746985,5
61365691,3
6538740164,3
6538746989,6
6538740183,4
1038011802,4
1038001171,4
6538740182,10
61365690,7
5355840159,4
4692991764,5
4704563386,2
6538740149,5
6538746931,2
6538740161,1
61562160,8
61445984,1
5622843602,2
5622843599,2
4640252895,1
61344725,22
61344717,7
6538740158,1
61344581,8
5456482597,6
5456482608,5
61344926,11
5456482610,3
5456482599,1
5456482598,3
61345325,2
61344723,7
6757121955,26
1325488934,24
1325488974,13
1325488940,7
61343548,1
61484781,10
1325488992,3
5624723045,11
61353387,10
61358735,12
61343546,6
5624723247,2
61352781,5
5624723245,9
5624723249,10
61518222,4
61352786,18
5624723091,55
3054673128,40
61352784,2
4704563792,8
5624723034,12
5624723043,5
5624722020,1
3054685133,7
5355840162,12
5624723030,16
4640250481,4
5622818362,3
61455695,9
5492878700,3
61455172,12
5622818404,3
5622818406,1
5492878705,9
5624723248,2
5624723102,1
5624723103,2
5624723042,1
5624723022,1
5624722019,2
61487648,1
4640252896,6
4692991766,1
1325488944,40
61423819,23
4692991717,9
4692991716,8
61352856,1
1021422199,3
61352858,20
3787902941,4
3787902942,2
61555796,2
5812073458,3
3787902957,3
1325488970,3
1325488983,9
1325488955,11
3787902975,4
4640250476,4
2296411197,5
2296411198,5
61382577,11
1021955184,5
1021955224,4
2296401231,5
61382562,3
2296411199,9
2297137003,2
2296411190,5
4692991782,1
2297137020,2
5674106179,1
2296411200,6
3054657022,1
2229061609,1
2296411207,2
2296421804,3
61483143,1
2296411213,17
61363438,12
5674231386,5
4692991732,11
61455691,16
4692991731,7
4692991745,9
4692991748,8
61382573,3
4692991750,4
4692991721,5
5668719151,2
2296411196,4
4692991781,2
2612866991,9
3058313309,6
3058322113,5
3058322109,3
61362475,3
6321266741,3
2152582219,1
1914681357,3
1914681330,3
1914681355,1
2296411194,5
1021955166,3
2297137001,1
1914681370,1
520944611,7
61566356,28
520944612,7
61566367,22
1325488968,28
1325488953,31
6775907743,11
6775907747,3
6775907750,2
4261060797,2
61475304,3
61355637,1
61576478,3
5674223199,9
5674223200,3
2297137060,14
5622818376,5
6775907749,3
2297137058,7
6370402899,1
6370402898,1
2297137041,1
4692991770,1
4692991773,1
1021955139,5
1021955083,4
5622818378,3
2152582213,1
5622818377,3
3035474531,1
5622818379,8
1021955134,6
4692991779,7
2297137062,1
5622818380,1
1914681326,2
2152582224,3
2297137053,1
2297137055,2
2297137042,1
2297137052,1
1325750462,8
61371120,27
1325749750,11
6234776595,4
6234776597,25
61364933,19
6234776592,6
3035510161,6
4636287007,2
6258146925,7
6370402901,4
61344302,5
61352915,1
1325488921,2
1325488954,1
61355623,5
1325488973,9
1004967095,14
4636287011,4
2152582216,7
1021955137,1
61552337,5
61566413,28
520944626,3
520944629,26
417241969,15
5284945271,9
4719781643,1
4719781641,6
417241971,13
4719781637,11
4636287010,5
417241909,19
1021428306,14
1016874728,3
6234776596,8
61405028,3
4719781638,28
4719781648,2
417241900,24
61545278,7
61384160,11
6423555651,4
61384157,2
61384123,1
6423555652,2
61353621,5
1325750409,6
2295993522,18
6340455732,6
61350989,13
61423879,3
2152577219,19
6340455730,3
61344066,13
631345498,20
6543299629,9
6543299625,10
61409227,18
1325750304,2
1185732859,8
1325749988,14
3884213644,1
61367208,6
4612595734,2
61446350,7
61516466,8
61516464,4
3874982147,5
6252452526,7
61412721,1
6479602263,19
61363119,12
61412851,8
61344902,14
3058330691,6
61363912,8
6249842598,6
1025586750,17
61363910,4
5456495433,2
1410174330,6
3058652237,10
3053929120,5
3053929123,9
5456495434,7
3097479984,6
2229061618,3
2229061610,5
61412961,45
61412858,13
7132463625,11
4990850149,4
61445847,9
7132463624,12
61412967,18
61371919,38
61371928,16
3053929115,9
3053929118,5
3060054567,7
3060054569,8
3053929127,6
1410174509,4
3053929124,9
3053897510,1
61371943,5
61357857,7
61378496,9
3053929121,2
61483055,7
3058275650,2
61412749,2
61383901,4
2295934086,1
6249842591,1
1185732777,2
6370402900,4
1410174184,1
61345324,32
61344936,18
61344930,18
61345320,33
61412956,20
61344698,17
2290592995,5
61412879,13
7087672808,16
3035654049,3
3060054570,10
3097479981,8
2229061612,2
3058394485,8
61547115,2
2229061608,3
3058388352,5
1029125638,5
3058394494,8
61547111,4
3058394486,3
6510210762,1
61544805,2
3058388346,2
2296411210,5
3058388344,1
3058388342,8
61412911,21
3058314690,8
1037989365,15
1037989353,5
2229061606,2
5197251852,9
61496277,9
1024147128,2
1173896967,6
61362231,2
1024147125,2
1325750470,2
61351176,1
61351172,9
61423858,9
61371127,6
61364786,12
61422907,4
5197250993,4
61344073,3
6755479486,1
5197250975,2
1021955100,2
61366491,13
61519382,9
1325750437,2
1325750313,3
5197250991,2
6821190124,1
61351177,10
61422928,4
61351195,2
5197250992,2
5197250359,2
4073403109,6
1024147105,22
4073403110,25
4073403105,4
61581794,2
61562855,13
6402875130,3
61342645,11
6402875129,9
61342641,20
61562866,8
61562881,8
61342935,13
61382548,3
61382561,3
61382544,4
61581827,2
61410154,2
61423445,10
6755391435,16
1005160149,25
4612595730,7
6370402908,2
4612595741,4
61446364,8
1020683560,1
61353579,9
1024494044,3
61367077,1
417241904,10
6524142990,6
1325749828,10
61372773,8
61343284,9
61343296,11
61422864,15
61353592,10
61422877,9
61353585,1
61372801,9
61410149,6
1325749865,11
1173896955,5
61422934,15
61353574,11
61353669,15
61562870,5
61353572,14
61422871,18
61343292,18
61422818,17
61353682,14
61353671,6
61364564,4
61422842,11
61383844,5
1325750012,3
61353566,1
61412658,18
1173896976,7
61353575,6
1029146124,14
61344407,11
61430688,24
61348883,19
61519341,13
7079918635,4
5865065930,6
61355036,16
7079231467,13
61372287,7
61383853,4
61344397,10
61383928,11
61354357,6
7079918634,2
61364568,7
61383873,1
61354359,17
1023691695,3
61519484,17
61409092,2
61395695,8
4074060410,6
6479602261,12
4074060413,21
4074060415,8
4074060414,8
4074060411,19
61362515,21
7079918632,2
61348878,14
61355331,7
61483234,21
61343533,3
61343517,18
61343519,7
61484920,12
1023691714,1
1037989292,1
61362520,8
4074060408,10
61344131,24
3053897512,21
4074060407,20
6479602264,3
61355334,5
61363979,12
61363965,12
3053897511,18
61402450,1
3053897509,8
61357837,8
61363325,1
61496003,6
61495991,21
2296385788,6
3053929122,11
5456495427,6
2296385784,21
61494029,10
61357851,16
61357854,12
61516499,7
6047060091,17
6394722119,2
61384173,10
2295964323,4
6252447451,1
2295964322,9
2295964318,5
2296392533,1
61365828,18
61570948,1
2375731140,1
5624723035,4
5355840164,2
1021422405,2
5624723028,11
4640250484,3
4640252894,1
4640250480,3
4640250487,1
4640250486,7
4640252891,1
4640252889,1
5624723250,1
4640250483,4
4704563790,2
4640252898,3
4640252899,1
4640252897,4
5624681908,14
5624681909,2
6510210746,2
5622843606,12
5355840153,10
5492870577,2
5622843605,1
4640250472,5
4640250479,6
4640250478,4
5393786420,23
1021422107,2
5492870576,3
5492870578,6
5492870580,2
5624723021,3
5624681906,1
4692991734,1
4692991733,1
4704563801,2
1021422379,1
631345484,42
61343541,22
520944608,7
520944627,20
520944600,6
5622818398,2
5622818383,6
4692991720,1
5622818403,1
4692991715,5
4692991719,3
5618723887,5
4640250474,4
61560595,4
5618723890,1
4640250475,3
4640250473,1
5618723879,4
5377113472,1
520944619,26
1021422123,13
1037989359,15
2290592986,2
3097496492,3
3346938757,5
520944623,11
520944616,3
1036760699,1
61349147,4
3346938755,12
417241987,6
6543299667,5
631344973,2
631344972,2
6543299666,9
631344953,7
631344952,8
61353600,1
61353598,2
6888279459,17
61395527,37
61415404,9
520944609,10
6888279460,14
61380547,9
61343261,29
61365798,12
6543299681,4
1036760676,3
6543299679,1
6543299680,1
6543299677,4
6543299641,21
61517900,5
61349125,1
6543299678,1
61353602,10
5284945267,8
5284945268,6
6543299668,14
6543299642,19
1017007609,10
61380541,1
278962611,3
6543299616,4
631344977,7
631344976,2
5284945266,9
631344961,4
631344960,7
4719781614,7
5284945269,3
5284945229,4
4719781635,2
4719781644,1
5284944301,8
5284945270,7
5456460684,8
61480626,10
6888279463,9
61503160,17
6888279455,16
61343303,10
61353626,34
6888279457,1
5456460683,5
6543299664,1
61415400,27
4865683886,12
3427729705,13
5456460693,3
61564083,2
5456460690,3
5456460692,1
61564098,2
3344930912,14
61420456,4
6888279456,8
61420451,7
3344925404,5
61343286,21
3344930923,20
6543299665,5
61353625,3
520944607,13
417241996,11
61349161,19
6543299669,7
61343401,16
6888279458,4
6543299657,2
631344955,3
61349165,3
5456460695,8
417241999,2
61505083,5
417242021,1
5456460682,2
1004962371,5
1016874849,1
61344019,1
61425244,2
61366488,13
61355936,12
1020683620,11
61355941,5
61342618,9
1020683550,3
1020683533,5
1020683588,2
61342677,2
1325750316,7
61343390,5
61343394,6
61367796,3
6040292791,1
61371056,3
5456495437,2
5456495438,1
4021912903,1
2152582214,1
5456482593,1
5624723036,5
6538746935,1
417241991,2
631344954,2
520944601,7
61521672,2
2375739143,1
2272144686,7
61355646,7
61484911,6
3312754177,18
61392561,4
5458447485,5
61373898,4
5458448065,1
5458448785,2
5458448071,2
61414316,8
3306779494,1
61343629,9
61483116,2
61554435,2
61343535,13
6755478959,4
6755478958,5
61368978,3
6755478957,1
61344414,11
61343447,4
3334321188,4
61395676,2
61361918,12
61581806,10
63551930,2
61343559,12
61343598,8
5458449634,1
61343637,12
61483238,10
7069576395,3
7069576396,5
61409680,27
2272144744,12
7114149038,1
2272144723,17
61491686,10
61497893,3
61356857,7
61343537,17
6755478960,11
61344347,4
6755478951,2
61395683,8
61413773,7
61373926,7
61343440,3
6755478950,5
6755478947,2
61484735,6
63530164,4
6755478946,3
61344442,6
61559215,5
7133006819,1
6755478954,5
61513635,2
61513665,1
61368952,1
61413814,7
514089996,12
6551607422,7
61342651,5
61401572,18
61401582,30
61497884,13
5458447302,4
61356945,9
3334480890,4
6755478964,2
61344429,25
61344444,33
3334642186,7
61348321,10
61348323,8
63542316,3
63553325,3
3334585911,1
61581205,17
61357295,9
63531288,1
61342695,47
5490005608,16
2272144762,15
61343290,5
61491705,16
6755478961,1
516455532,1
61542598,79
61491702,8
2272144750,1
61489552,5
61497866,14
61590237,6
63543732,18
61497773,6
61497871,10
61489603,5
2272144757,1
61518317,3
2272144761,3
61542663,51
61503281,15
61343309,2
61406314,3
61489565,4
6755478966,1
6755478965,8
61497720,13
61497779,10
61573626,12
63553891,34
61342571,5
4060516127,1
3335204606,21
61343234,13
61497833,3
61343311,8
61589726,12
61497917,31
61497938,9
6755478967,2
6755478972,1
6755478969,3
61513903,6
2272144764,12
61350698,6
2942099284,6
2942099285,3
6755479886,2
61344051,3
61413881,2
6755479894,8
6755479889,1
2272144772,2
2272144767,4
6769418335,5
61342718,14
5458177388,14
61342620,5
6755478973,6
5458177396,2
61353791,2
2272144765,4
61363988,13
61376008,1
61375860,3
61342929,1
61363975,1
6755479888,1
61342721,5
63523989,7
6755478983,9
5458177389,7
6869654083,1
5458177394,7
61432609,1
6755478978,3
6755478976,1
61551324,7
4878429751,2
61517226,8
6869654080,1
534977422,3
61503276,27
534977395,5
61551149,6
61382752,1
6755478984,3
6755479885,2
61382762,6
61343318,104
61503474,46
61343360,10
61344041,8
61413921,10
6551607437,20
5850820631,10
61342688,10
61342630,4
6769079779,4
61343273,9
61413782,2
61342628,13
61484706,2
61343403,3
5850816705,2
61388485,17
7069589953,12
61484879,8
3324417814,2
61484612,6
7114149035,2
61395634,15
3881299688,6
61484718,6
2230639362,6
2230634290,2
2230634280,6
2230634292,3
3305039862,4
2231793471,2
2591950632,3
61446166,7
61446147,3
2591950635,10
515619718,9
2230350505,29
2230634278,2
2591950639,5
3405453377,6
67589702,1
61342725,14
61343381,8
61342728,18
61422976,8
2515769702,10
61591094,1
515405787,37
61343248,21
61344257,7
61344377,10
4738309396,48
67545018,2
61356774,6
61544705,6
61544646,14
6870207771,9
61356629,24
61356634,21
1586273389,20
61544637,1
61422943,1
61420447,3
61420442,1
5458414514,2
61423025,6
1625452826,1
61342570,10
1625452806,3
61420399,7
61420406,24
5458401871,6
5458418511,1
5458417245,2
5458421727,2
61422497,1
61405064,32
61345208,64
3317647942,9
61578921,19
61578731,16
61407289,9
61344238,13
61484457,3
61446144,3
61578755,9
3306730187,8
61578759,11
61446263,7
61395663,8
61446062,3
61446137,5
61446258,2
61446235,1
61446056,3
61350954,65
61422969,13
5458414512,9
3167513966,7
3297667568,95
61446112,5
61446075,2
61578670,15
61446290,3
61578651,5
61446046,9
61446297,2
61446080,3
61446306,1
61446271,11
61578640,15
61589900,21
61589907,6
61589893,8
61589915,5
3305046562,24
61350969,58
61350987,42
3306232289,18
61349210,7
61414320,37
3306232285,3
3305060496,19
3305060483,10
61395614,15
61395609,13
61445890,10
2230958265,20
1281652570,5
3305019891,39
61358127,2
61344606,11
3430822374,9
61365783,11
61364691,6
6277632125,6
2230958191,15
2230958245,7
61414243,3
61414273,1
3303384749,1
6291270977,1
61414147,9
61414186,8
2230350466,4
61471505,28
61518180,1
61344600,6
1625448717,15
7139630012,1
2230717803,28
1625448722,8
515064099,9
61459680,30
67515348,1
515405934,17
515064092,3
515064070,8
6917971506,6
6917971508,5
2230350474,9
61414161,6
515405777,5
515405886,5
2591950627,6
67492333,2
61414278,6
515071079,10
515071107,7
2230350520,27
4738311932,1
1625453761,14
2230364613,1
2230958226,2
515619727,1
6047233710,1
5458448794,1
3306691287,1
7069576397,1
7069576393,3
61366400,3
6755443594,1
6755579281,2
61348345,5
3005570636,20
3357122182,24
61353628,25
5843276709,1
3357122183,1
6755443595,6
5493304890,6
67441392,8
61564037,4
4967385677,9
61345188,6
3304354126,13
4967385670,31
3304354121,6
5423386566,7
4967385681,11
61579240,7
5423386636,48
4967385686,14
61569396,33
61570790,12
61452004,1
3306272820,9
3306272823,6
524475995,2
524475973,7
3306272831,2
524476019,13
6277632108,5
61452047,3
524475970,102
3306272809,1
524476028,30
6277632098,7
5423386545,5
5423365386,14
61366375,15
5458448068,30
61392668,21
5458448782,9
61520526,3
3306756621,1
5423386557,2
61361908,3
61561995,2
61407800,2
61349219,12
524475890,8
5458445127,2
61503260,43
61342600,39
5850820636,6
1625453768,3
3766780892,4
5458445987,1
1625453760,4
61378403,5
61342697,5
61342594,7
61342699,15
61343222,21
6769079780,11
61451801,2
61385694,2
6769100685,3
61503246,1
5458445983,62
61361174,9
61484851,3
61344231,17
61485179,6
4981432551,10
61342723,8
61343198,3
61497914,10
7016468424,8
7016468425,13
7069589952,4
7069589950,36
7069589951,3
61342694,1
61497880,2
61485007,5
61407286,3
61475128,5
61349226,72
61352864,35
3297665572,5
61366395,5
61366392,5
61352866,5
3856722857,1
3856675658,3
2296606059,8
61344833,1
61360845,7
2981747659,4
61342611,2
61477876,3
1184043364,1
5493304887,8
61564011,16
61349041,12
366467389,18
61355703,4
61352639,5
6868062278,3
61342647,10
61424982,5
61424976,22
61456160,4
366467392,12
61514975,19
61349019,2
6757292707,26
1184043363,12
61590176,2
61371491,3
5837361140,12
61483314,9
5837361133,3
6757292704,12
61484724,16
61343561,10
61343383,4
61343405,16
61343407,17
61343350,10
61349234,17
61342602,9
61352646,11
61348754,9
61360850,6
61513292,12
5493304886,11
61360823,3
61494164,2
61356817,22
61344434,3
61562847,6
61343631,13
61344225,7
4775761449,5
4775761448,1
4775761481,22
61344342,25
5133976599,4
61348743,20
61563197,21
61344344,10
61513143,20
61563206,8
1188395498,6
61403857,8
61343230,24
61343224,16
61403844,7
61349030,13
61403792,20
61350746,13
61349034,5
61349032,7
61365885,9
61343226,16
61344244,29
61343555,5
4775761441,3
61359359,1
61343217,12
328817168,9
4207122746,15
4207121800,7
4207121797,4
61343351,9
4207122740,1
4207122745,3
4207122742,2
4207122749,4
61348756,28
4207122751,19
61590091,5
1173880799,12
61562837,19
4207122753,7
4207122754,6
61484787,11
61343506,6
61343509,10
61383785,10
61343504,24
61383778,15
61361958,18
4775761470,7
61363338,9
5456537003,3
61343466,7
5456537010,6
61563217,10
61361962,6
61383768,2
4207122743,11
4207122747,6
61366242,20
6880637649,9
6755312038,4
61344104,18
4775713428,5
61570645,24
6453438381,11
61343461,13
4775761427,1
4775761429,2
61383833,21
6453431118,6
4775687445,9
61343015,10
328849769,15
4207122731,11
4207122756,21
61343481,37
61343614,3
61343479,21
61484460,33
61496654,7
61361256,13
61349056,7
4207122760,4
4207122738,4
4207122758,2
4207122732,2
4207122736,1
61349028,7
61349054,8
61349052,8
61343026,33
61361258,3
6755312041,1
61343024,13
4775687298,5
61383770,13
61344101,12
4775713425,7
4775713430,13
61570641,28
5691213422,7
61361288,9
61361264,5
61355240,20
61344220,12
61343459,18
61343616,13
6892518982,4
61343449,19
61483050,11
61423223,24
61355241,14
61589574,6
61363418,26
4775687439,10
4775687320,1
61349051,8
4775687452,12
4775687450,10
4775687442,4
4775687428,2
4775687459,3
4775687447,1
61383823,1
61450451,32
5674247429,5
61357211,9
1305546725,7
1173894785,19
61422331,10
1173895468,2
4876445391,11
5456512218,4
4876448954,9
61351181,14
61344297,2
61367348,2
6061786782,3
61363430,2
61365830,12
61589781,3
6976042190,3
61344708,6
61572719,3
1173895492,1
6892518981,4
61517349,1
61358598,5
61344295,7
61364589,7
4305046079,5
61344706,12
